,0_mundsvælgkræft_mundkræft_mundsvælgskræft_mundhulekræft,1_usikkerhed_kræftvaccination_bekymret_bekymrende,2_screeningsalderen_age_gennemsnitsalderen_old,3_hovedhalskræft_livsmoderhalskræft_livmoderhalskræften_kræftforskningen,4_ungdommen_forskningsarbejde_forskningssamarbejde_forskerne,5_skuespillere_skuespiller_skuespillerinden_skuespilleren,6_livmoderhalskræftscreening_screeningsundersøgelse_screeningstest_screeningsundersøgelser,7_livmoderhalsen_livmoderhals_livmoderhalskraft_livsmoderhalskræft,8_cost_omkostning_omkostninger_kosten,9_livmoderhalskræftkoster_finanslovsforslaget_finanslovsforhandlingerne_finanslovsudspillet,10_bivirkningsindberetninger_bivirkningskomitéen_bivirkningskomité_hovedpine,11_livmoderhalskræftkoster_underlivskræft_hpvtest_livmoderhalskraeft,12_kræftvaccinen_kræftforsker_kræftforskere_kræftvacciner,13_pigernesresultatet_vaccinationsprocenten_vaccinationsprocent_antallet,14_bavarian_nordicbavarian_bavariannordic_bava,15_kræftdødsfald_kræftplanen_kræftplan_kræfthandlingsplan,16_kønsvorter_kønsvorte_livmoderhalskræftkoster_kønsvorter2,17_proof_hpvtest_bevis_evidence,18_kønsvorterne_kønsvorter_kønsvorte_kønsvorter2,19_højteknologifonden_kampagneekspert_pseudovidenskab_forskningschef
6085,-1.2181329,1.6290543,2.1606073,-0.55496824,0.37218803,-0.13196258,-0.12966909,0.92930293,0.08388008,1.6478405,-0.31332475,0.36122242,1.0437806,-0.3523156,-0.31406775,0.74982494,-0.17917897,-0.051970586,-1.3684084,0.12274674
6086,-0.7394283,-0.5301068,0.19391848,0.5539149,0.115463,-1.3051344,0.0436592,1.3011446,-0.012358773,-0.3031518,-0.58844024,0.5817942,3.605659,0.05102777,0.071350284,-1.0338757,0.91460633,-0.00021827621,0.26048192,-0.4774804
6087,0.9462959,-0.60197073,-0.7403991,-4.3855658,0.6676862,-0.5051716,-0.08875462,-0.50315785,1.2793725,0.9470969,1.3445233,-0.1351434,0.6319586,-1.2259932,-0.56047225,-0.9846858,0.21564913,1.1187253,3.5696967,-2.4645126
6088,1.7025816,1.670719,0.4678475,-1.2022496,-0.93317324,0.60152686,-1.1838828,-1.7403831,0.269537,1.0570052,-1.1478802,0.14924578,0.4723586,-0.8828405,0.10961141,-0.38410676,1.1916724,-0.41940686,-0.028345805,-0.28384396
6089,-0.7394283,-0.5301068,0.19391848,0.5539149,0.115463,-1.3051344,0.0436592,1.3011446,-0.012358773,-0.3031518,-0.58844024,0.5817942,3.605659,0.05102777,0.071350284,-1.0338757,0.91460633,-0.00021827621,0.26048192,-0.4774804
6090,0.9462959,-0.60197073,-0.7403991,-4.3855658,0.6676862,-0.5051716,-0.08875462,-0.50315785,1.2793725,0.9470969,1.3445233,-0.1351434,0.6319586,-1.2259932,-0.56047225,-0.9846858,0.21564913,1.1187253,3.5696967,-2.4645126
6091,-0.7394283,-0.5301068,0.19391848,0.5539149,0.115463,-1.3051344,0.0436592,1.3011446,-0.012358773,-0.3031518,-0.58844024,0.5817942,3.605659,0.05102777,0.071350284,-1.0338757,0.91460633,-0.00021827621,0.26048192,-0.4774804
6092,-0.05807878,0.71457016,-1.8075523,-0.19918665,-0.6579265,-0.2902854,-0.2102909,0.9648484,0.62200445,0.4478444,-0.5097619,1.670442,0.26619747,-0.43718493,-0.12655634,1.1491632,0.5842042,0.786128,-0.4511953,0.023823764
6093,0.016866881,0.7262353,0.48680502,1.291398,-0.67447215,0.945003,-0.6186047,-0.30085137,0.35308024,-0.090848066,0.29909223,-0.44797686,-0.685244,0.44323468,0.31764925,-2.179483,0.58313566,-1.2562044,-0.026161678,-2.478564
6094,-0.05201333,-0.6919646,-1.0555983,-0.58576983,-0.98626304,-1.200767,-0.7738175,1.0089675,0.47473678,-1.4713163,0.7011041,-0.35552242,-0.29810452,1.3565934,-0.5094599,-0.6472183,0.3571115,-2.4331267,-0.34332156,0.101516835
6095,-0.111465834,-0.17700718,-2.5669363,0.18409501,0.27109793,-0.7434582,-0.007652657,0.22146192,-0.24335885,0.16614474,-0.20598218,0.35533372,-0.004321951,0.8982371,-0.56716084,-1.1529866,0.29542348,-1.5752926,-0.5921436,0.5528592
6096,-0.18666701,0.15181273,-0.82133377,0.3996905,0.42765844,-1.23151,-0.2650445,0.8584552,-0.19310224,-0.40073678,-0.93967885,0.17660114,-0.99638444,2.2322218,-0.52420104,0.65967995,-0.50326765,-0.9680762,-0.23508592,0.65663487
6097,-0.007987663,0.38037905,-2.0395114,0.41004634,0.34231496,0.94862944,-0.51821417,0.13004583,-0.07206855,-1.0654742,0.6973176,0.45129988,-0.76649624,0.21358232,0.12121597,-2.0814202,0.6051284,-1.808576,-0.049771734,-2.3018532
6098,-0.584931,-0.9495095,-1.0074713,0.93197143,1.1369481,0.031889334,-1.1343062,-0.26056612,-0.17086895,-0.24006057,0.3095716,0.43949565,-0.7961211,-0.33095178,-0.3543211,-0.7066756,-0.3379614,-0.29248595,-0.9828707,-0.47040954
6099,-0.20028995,0.111394875,-0.5969908,-0.86528903,0.7360005,0.39594403,0.8054614,-0.16382194,1.7540597,-0.93758833,0.15375169,-0.14098269,0.6075565,0.2341434,-0.18905652,-0.41147977,-1.7811185,-4.470434,0.32110897,1.7993551
6100,-0.42961603,0.24899857,-3.1429298,0.18194565,-0.55269736,-0.99211365,-0.37370452,1.2014751,0.18837675,-0.9841194,-0.4836846,1.3345721,0.48531988,-1.199942,-0.3719808,0.7800239,-1.5071541,-0.77935785,-1.6290274,0.3547288
6101,0.6807017,0.931579,-4.1118546,0.86938983,1.1711644,0.017410297,0.3711271,0.82452756,0.2469968,-0.48375797,-0.04997767,-0.34271953,-0.12177385,-1.1163344,0.05533361,1.2576576,-0.36589587,-1.0267497,-1.673879,0.07387592
6102,-0.62802494,0.441722,-0.66370255,-0.9935309,0.8024942,-0.050461877,-0.057057776,0.00048854377,1.6575052,-1.481295,-0.23442347,0.15520939,0.8026755,-0.263148,-0.19778593,-0.14949033,-1.5243403,-4.428709,0.26795298,1.5605327
6103,-0.24829592,0.4245717,-0.0001399676,0.45047462,0.7042279,0.26807213,0.47237238,0.03774447,0.071371846,0.16680515,-0.17417847,0.1959592,0.19580196,4.1186633,-0.20537847,-0.10631038,0.25255242,1.0356114,0.2947009,0.63396686
6104,-0.7555439,-0.50537086,-0.7113302,-0.18165345,-2.0066864,1.7414474,0.34056357,0.04896763,0.089647345,-0.7358955,0.78517354,-0.3622364,-1.7591126,-0.29087368,-1.0232129,0.31028345,-0.11997086,0.85602874,-2.3300738,-0.83849394
6105,-0.41241208,-1.2794946,-3.3782766,-0.09642414,0.6568587,1.6927041,-0.32452646,-0.08314074,0.57627887,0.09894091,-1.292796,1.9654377,0.1340046,0.5579366,-0.044728257,1.5112367,1.7784134,-1.3549296,0.061332375,-0.94661605
6106,1.2215387,0.7114924,-4.2302027,-0.5808709,-1.1496876,0.13530247,0.9413292,0.32482618,-1.2774204,1.0471241,0.8793129,-0.7503186,1.0803885,0.13790113,-0.37442803,-1.6042418,-0.50235397,-1.5018232,0.41756245,0.46234885
6107,0.4004806,0.96637166,-0.5346066,0.041762877,-3.0342379,-0.35473582,0.19385277,-0.07554677,-2.6777365,-0.17186123,-0.7205211,-2.0891106,-0.30735084,0.09114633,-0.2408819,-0.28007048,0.26996532,-1.0829835,-0.11685127,1.1003844
6108,-0.37404764,-0.036235753,-0.25849876,-1.2221367,0.3895736,0.44346094,0.050754514,-1.6861045,-3.2797916,0.42480457,0.5450792,-0.14510493,0.5366049,0.5133647,0.42457196,-0.9969704,-1.4168289,0.44580692,-0.37175527,0.22242849
6109,0.005794204,0.67168343,-0.78545254,0.066034384,-3.62333,-0.52395695,-0.0710163,-0.12453369,-1.4207767,-0.8378757,-0.07778199,-1.5820874,0.4482333,-0.7907672,0.82466596,-0.42320248,-0.108989164,-2.5264804,-1.2422568,0.47462794
6110,0.5534051,1.8484106,3.0751352,0.4477195,0.075323224,0.5204904,2.1273575,0.96803564,0.54649395,-0.008619341,-0.13254367,-0.44850677,0.25254676,-0.956719,0.08996685,0.8929012,-0.10559216,-0.25205365,0.30819067,0.2393441
6111,-1.0018059,0.62863934,-0.0029516276,-0.111844294,0.8267234,-0.76820594,-1.5390068,-2.024254,-1.5366192,-0.36821058,-0.03476072,1.0431341,1.7443873,0.1713928,-0.2938454,0.042575914,-0.63057685,0.3918761,-0.5772993,-1.4462758
6112,-0.7193118,-2.0296414,0.035738394,-3.4574978,-1.0656291,-0.13134034,0.2291755,-0.3435266,0.40843147,-0.20518935,-0.0987862,-0.9364488,3.3396566,0.5138434,0.046246387,-0.76745623,-0.22152616,-0.032892343,-0.21886095,1.8967775
6113,-0.8425821,-0.06771076,-0.15790069,0.76014733,-2.3552146,2.4791198,0.54525924,-0.45980102,0.24054025,-1.415777,0.19448449,-0.18901077,-0.98801196,0.12171711,0.073562354,-0.58291703,0.38104957,-0.14522655,-1.4364293,-0.08079372
6114,-1.0967194,0.017109886,1.1635524,-3.7801397,1.0808027,-0.4783662,-1.1153977,-0.12424578,-0.9531311,-0.6442882,0.25466296,-0.21270566,-0.2070156,1.1211585,-0.14169908,0.2566085,-0.4439269,-1.4832071,3.0517137,-0.4247691
6115,0.13651691,1.7333469,-1.4117862,0.66473013,-0.5322963,-0.10175946,0.9110371,-0.42360914,-0.042187825,-0.7707677,-0.5398694,-1.1930739,-0.048208814,4.3499393,-0.23220746,-0.34628832,1.1849073,-1.3034061,-0.39827803,-0.04068669
6116,-0.02054253,-0.606315,-1.0798618,0.59857047,-1.8923655,3.2549272,-0.08565695,-0.0605794,0.31823617,-0.67123044,0.5978317,-0.40201643,-0.7568017,0.4176924,-0.54102916,-0.3801832,-0.2931457,-0.84309196,-1.2628994,-0.8890879
6117,-0.96267164,1.859178,-0.8978539,0.6681975,1.2381715,0.5438013,-0.95985353,0.080946386,-1.2788614,-0.29722416,-0.26970094,0.62893194,0.087980434,1.4664094,-0.24288344,0.90379226,0.28400385,1.2599084,-0.25049764,0.65543896
6118,-0.978309,1.8049614,-0.18694249,0.13785625,1.3745389,0.25737977,0.42764506,-0.35993743,-0.063509986,0.34253,1.7356323,-0.60061246,0.49910435,0.69393843,-0.19634897,-0.27839315,0.32059208,1.1865739,0.43989828,-0.07354371
6119,-0.059052683,-0.017802648,0.31190786,1.5712073,-0.18166588,-0.4112515,-0.2962423,0.7684868,0.19270036,-0.17064686,-1.6973344,-5.046924,-0.029183894,-0.44344857,-0.6697005,0.32523257,0.5399685,0.45073238,0.4846511,0.7870246
6120,-0.111708425,1.3311635,-0.36326793,-0.21084976,0.10228646,-0.57643557,-0.9445897,0.9521892,-1.3927115,-0.013991363,-0.8816184,-0.22507675,-1.541437,-0.058008965,-0.42995065,-0.28320995,-0.18766756,0.6832128,0.30649298,-0.22980985
6121,1.0703926,-0.58892524,-0.15078591,-0.16877879,0.5302042,-2.4383864,-0.97613263,-0.24108288,-0.4028259,0.32124147,-0.5733647,-0.42281264,-0.62508166,0.37132257,-0.33840007,-0.8408963,-0.3181748,-0.9523179,-0.025682544,-0.36821318
6122,-0.9637904,1.5648842,-1.2813151,0.6363227,0.029841404,0.69497466,-0.4492729,0.17152224,0.08687057,0.059657693,0.1389815,1.2755576,0.07135166,1.044399,-0.09873265,0.39941907,0.20257658,0.2958764,-0.30925468,-0.68688136
6123,0.6720691,-0.45426923,0.8203442,-0.14524195,-0.053345952,-0.7155558,-0.50166327,-0.41169015,1.3902067,-0.6905986,-0.3220558,1.1466401,2.4335918,1.9602087,-0.26663822,-0.26589125,-0.8970759,0.31991243,-0.86542535,-0.35131347
6124,-0.03807394,0.8390933,0.16369134,-0.02108466,0.6040529,0.34863248,0.7602943,0.306134,-0.81752175,-0.4712958,-0.13189925,-1.2613884,0.10051193,1.7294984,-0.19820796,-0.4305434,-0.30555093,0.74857885,-0.5425659,2.3489265
6125,-0.5842795,1.3428272,-1.4930317,0.042269196,1.296889,0.09664423,0.11649191,0.2637285,0.053923745,-0.778178,-0.19781901,-1.4878439,-0.1456226,0.6623719,-0.43223888,-0.8958261,0.890773,2.6107066,-0.009116544,1.805988
6126,-0.1267945,2.176527,-2.2032866,0.1473532,0.43682766,-0.10402529,1.4419585,0.059691217,-0.32891086,0.77852017,-0.0075588985,-1.2284757,-0.033194926,1.4263088,0.08518611,-0.24214649,-0.5127648,3.3079464,0.71176404,1.1735151
6127,-0.013326843,-0.25525674,1.5819491,0.13384415,-0.08769444,-0.4601128,-0.34304303,-0.6244631,0.75183,-2.1539786,1.2374088,-0.47020558,1.4081626,0.5521271,0.3276945,-0.39687958,-0.2424769,1.8295813,-0.97357965,0.26222786
6128,-0.30286807,0.19547799,0.23334873,0.06358714,0.1941845,0.2526271,2.883609,-0.09040428,0.123430215,-0.7447237,-0.3886875,0.917642,0.7658426,-0.5829072,-0.38946077,-0.52376056,0.76213115,0.44645143,-0.6656248,-0.53918874
6129,-0.08511764,-2.14902,0.6888887,0.67285967,1.4315639,0.86032546,0.00409741,-0.03723338,-0.6528037,-0.8976101,0.33395335,-0.17474873,3.1068115,-1.2022943,-0.119768955,2.0696344,1.0561721,-0.7225518,0.77409273,-0.31234828
6130,1.0098244,-5.342217,0.28088412,1.3345792,0.4936732,-0.23890011,-0.44932568,0.82980466,-0.27480835,-0.17943026,-0.928621,-0.48595276,0.7660044,-0.28834444,-0.3441409,0.14142829,-0.557866,-0.9389741,-0.17839159,-0.19939357
6131,1.2512691,2.5816813,0.540959,-1.7374147,0.30329484,-0.43728778,-0.48304802,1.1264926,0.552016,-1.1179793,-1.0248325,0.5533989,0.03988143,-1.0090417,-0.034884896,-0.13849919,-0.40574127,-0.7896413,-1.1494899,1.4022715
6132,-0.009912401,0.21613687,-0.31260455,0.017422004,1.4052442,0.63408774,-0.38642246,0.52093756,-0.8213745,0.6325589,3.7800477,0.32614666,-1.1254734,-0.6294663,-0.041354395,-0.7452085,1.0768979,0.3908034,0.62760836,0.28832272
6133,0.26728168,-1.0143962,-0.5761789,0.87047404,0.378326,0.89572185,0.82608354,-0.9916544,-0.29952666,-1.096118,1.7693508,0.35628727,-1.329764,0.2384224,0.133043,-1.2301897,0.018627228,-1.304147,-0.6900332,-0.19239049
6134,-0.56457186,-0.24544181,-0.5911948,0.87217665,0.876339,-0.24247916,0.2869074,0.5868049,0.19549726,0.0067812027,2.5431347,0.45848066,-0.10636004,-0.49676803,-0.8055346,-0.96903354,1.5862819,-1.6538004,0.26347345,-0.35632044
6135,-0.49238294,0.39262378,0.930804,-0.5839158,0.4316361,-0.84186447,-0.5124576,0.53233933,-0.41018555,-0.5380783,3.4297967,0.6120675,-0.10552655,-2.0525887,0.11955949,0.52926695,0.15481953,-0.28165877,-0.084849454,0.43939272
6136,4.785342,-0.38202214,0.030373571,-1.0747563,0.031215997,1.0921389,0.03405713,0.37658843,-0.24273807,2.5769358,1.3266456,0.19337964,0.37661222,1.1629725,-0.3379445,0.7891837,0.12106831,0.3923359,-0.7810912,1.1337466
6137,0.03815751,0.0665892,-0.36312297,0.09162331,0.97309893,0.72312975,-0.66999024,-1.1974149,-0.1586654,4.285915,0.8085274,0.23739246,0.4991583,1.1874062,-0.34055895,0.21642697,-0.31499797,0.7183034,0.21782105,-0.27798462
6138,1.0047983,-1.6229249,-0.82471126,0.07156187,0.1131763,-1.1366509,3.3598623,-0.093902506,-0.051370893,0.7248774,1.1813633,1.4139321,0.27133447,-1.0126278,0.2429726,-0.7749897,0.29797477,1.4409837,0.58246374,0.024663504
6139,0.6527673,-0.54821664,-0.31180656,0.20322481,1.1906264,0.014558759,-0.42687848,0.2805657,-0.41590905,0.3209119,-0.023542738,-0.62913936,4.765006,-1.4725242,0.38717818,0.30135044,0.8630989,0.20068084,-0.2637565,1.4254133
6140,0.02477376,-0.54504,-1.1728938,0.49885908,-1.3645111,-0.14511715,0.08488852,-0.95105094,1.3723431,2.7668734,0.43437666,-0.08493944,0.9765406,-0.39791006,0.6161192,0.7757315,-0.49240148,0.36295798,0.7824252,1.0134814
6141,0.46725443,1.7900068,1.7810849,-0.21241798,-0.3590826,-0.6266411,0.15659437,0.3443504,1.8796072,1.1388952,-0.73586106,0.025088843,0.26064304,-0.5836164,-0.354543,-0.39817294,-0.23486727,-0.32199827,-1.2519697,0.4547744
6142,-0.41633528,0.7943563,1.2840917,0.42809746,0.10338025,0.3994116,0.329531,-0.39721105,-1.3749838,1.1232553,-0.3295581,0.28546542,-0.694696,1.1305889,-0.18026124,-0.4826687,-0.121368796,-1.6759039,0.8733972,0.24114192
6143,0.250037,-5.6478066,0.3428186,0.9809981,0.4419971,0.3613742,-0.26351136,0.32914793,0.02720373,-0.025248194,-0.3846118,-0.7234399,1.537725,-0.79292625,-0.98658925,0.5434255,-0.82755125,-1.7488042,0.012654509,0.17467427
6144,0.45477033,1.0432022,0.43423912,0.99690723,-0.6055695,-0.15306015,-0.15430889,-0.5003707,-3.0671306,0.38572344,-0.7294702,-0.56252545,1.1750357,-0.5512155,-0.13240178,0.06568866,0.5844294,-1.4543823,0.4730706,-0.1767256
6145,0.5379951,-0.03312559,0.27754882,0.12056672,0.4647432,-1.9522011,-0.6153397,0.5973746,-0.6151898,1.2946539,-0.022674918,0.5408216,-0.21400115,-0.56885004,0.057336,-0.79910314,-2.4396372,-0.6955334,-0.49318495,-1.248041
6146,-0.035728533,0.12241317,1.700133,0.28930798,-0.5882673,-0.17022114,-0.60700834,0.80581087,-2.245369,1.0800498,-0.2663361,0.3455403,0.33073425,0.03695252,-0.13476704,0.33534458,-1.8124994,-1.2133636,-1.1142864,0.39364097
6147,-0.9339648,1.4701095,1.7462592,0.13420843,1.3666803,0.5521813,-1.3299245,0.23723811,1.1861023,0.19872709,-1.327797,1.2740422,-0.007387531,-0.56940114,0.04263364,-0.121021815,-0.9282152,-0.15840533,0.6885941,0.5839144
6148,0.7093677,-0.48971847,0.8388021,-0.0594737,-1.2000424,0.6884859,0.058598626,-1.1761208,1.3625898,-0.27874953,3.9460642,-0.20531726,0.29214942,0.40349495,0.19345528,0.20077643,-0.13794534,-1.6049649,0.2895295,0.32691565
6149,0.13168119,1.6981388,0.61228323,0.41680467,0.7647867,0.10055859,-0.5892425,0.24674316,-0.41279373,0.051224362,-0.2469609,0.13052575,-1.0324876,1.2337016,-0.32012,-0.83993506,0.044913836,0.061910212,-0.097259395,-0.2589341
6150,-1.1888382,1.4733583,-0.20352499,0.2909905,-0.37659302,0.82555443,2.3542466,-0.10398416,1.472794,0.31775782,-0.83785737,0.6154299,-0.7771187,-0.06902794,0.24188207,0.5368886,0.36558083,0.099212214,0.030985711,-0.6297005
6151,0.788737,-0.1468913,-0.13393134,-1.8347586,0.6582507,-1.6327264,-0.8965265,-1.948561,-0.56077737,-0.7101305,-0.78713477,0.17209339,1.1981666,1.5438629,-0.44107926,-1.0372165,0.0395818,-1.2485485,-0.7365104,-0.38316798
6152,4.984262,-0.6157416,0.18284819,0.48746493,0.7875523,-0.19219254,0.12628007,-2.2624483,0.09634631,-1.371721,-0.390772,-0.18831003,0.30607182,0.22826809,0.32391417,0.5997447,-0.8805261,1.2218328,-0.42241484,-0.20119584
6153,3.5819411,0.3591118,0.6312829,-0.460792,0.9333296,-0.271391,-0.9936313,-1.6516517,-0.75414026,-1.4261649,-0.9254669,-0.18927567,0.59045804,0.47796386,-0.014642769,0.5937855,-0.26985583,-1.388989,-1.3988407,-0.016163785
6154,-0.17072909,0.2887759,-1.7293563,0.13455732,-0.7440837,-0.71248496,0.26934704,-0.5018102,0.20190124,-1.1726557,-0.48161864,0.10883081,0.6717018,1.775753,0.068642534,-0.06351944,1.0986347,-2.8777468,-0.073959455,0.15714966
6155,-0.641953,1.483403,0.448006,-0.3994967,0.7849527,-0.21047057,0.46253818,1.2733625,-1.3638659,-0.43583566,0.2182583,2.39415,0.19230336,-0.66981006,-0.17881903,1.3184352,0.38695785,2.0936263,0.19378497,0.09821063
6156,0.5387141,0.28479365,0.12824637,-0.2819676,0.2903446,-0.27629593,2.4609725,1.4177246,-2.7410614,0.48575008,0.3819492,1.2595205,-0.53950363,-0.85845566,-0.70548165,0.64094377,0.14784263,1.2826385,-0.09379852,0.82705474
6157,0.33630756,0.18491644,0.49164551,0.081725806,0.1139525,0.15086287,0.10173485,-1.974862,-0.18104652,-1.0536481,-0.24045207,-0.24709173,-0.7283253,2.7787113,0.026065506,-0.23513709,0.12075569,1.1476827,-0.51236737,1.4235985
6158,-0.43752977,-0.26366702,-0.04005525,0.6897351,-1.4325013,1.2653316,-0.71012145,-0.093918495,0.28914702,-1.699781,0.832863,0.44902948,-0.93164045,-0.1907214,-0.3324759,-1.2523196,0.5699697,-0.19690998,-0.26343307,0.41216826
6159,-0.4933829,0.8421787,-0.6473318,0.9288098,-0.16573602,1.8947703,0.12066365,0.0036147214,0.48863637,-1.3878694,-0.22093092,-1.1559961,-0.9467895,-0.81582916,-0.24418919,-1.443769,0.21232873,-0.17407982,0.7569301,0.5467081
6160,-0.5825983,-0.66771716,-0.116475716,1.9150453,1.6352056,1.12732,-1.865182,1.2254363,0.21037227,-1.3423188,-0.2231442,0.39234644,-1.6635981,0.07556151,-0.24066399,-1.1208909,1.9599276,-0.46349683,1.0006199,0.79936045
6161,-0.8026812,-0.12378954,-0.5695595,-0.34452245,0.09462014,-0.7865624,-0.3047777,0.23201634,-0.5488034,1.6899328,0.07396452,-4.1531563,0.29094818,-0.17104529,-0.32733685,0.50819343,0.89098364,0.7637897,-0.6680162,0.2529444
6162,-1.3215501,0.826109,-0.76957965,0.3655931,1.3921179,0.09024723,-1.2079965,0.38265878,0.07034853,-1.1854942,-0.3134486,0.83612823,0.2575794,2.5310266,-0.019739803,0.2079351,0.8129187,2.010243,0.74514365,0.56724936
6163,-0.23044449,0.2838153,-0.6349008,-0.5895071,-1.804388,0.3604057,0.29463777,0.20427558,0.68643105,-0.6281519,2.1136336,-0.2947199,-0.15834671,-0.056183822,-0.31127208,0.4364471,-1.3213485,1.8645456,0.3871257,1.4283876
6164,0.42858604,1.382432,0.47359973,0.20786813,0.07283238,0.6675305,-0.5026488,0.3231353,0.8320885,-0.6201269,1.110194,-0.07588777,-0.1199497,-1.0188953,-0.11860777,-1.8021148,-0.71014935,-0.33218786,-0.28967634,-1.6230043
6165,0.19395322,-0.17741589,-0.51006097,0.36714858,0.32320595,0.48489618,0.5002744,0.12633969,1.1019608,0.124293126,-0.5550017,-0.38072085,-0.66348195,1.4720737,0.03475423,-0.41269684,-2.863942,-1.6029102,0.26111463,0.25401786
6166,0.06447502,0.5479508,-0.6369363,0.73158056,-0.5910567,0.18627226,0.6485007,-0.28787488,-1.5443653,2.2970948,-0.066471316,-0.4783255,1.3564074,-0.35154465,-0.026321817,-0.45153362,-0.018991716,-1.8288671,1.7700341,-0.4855933
6167,0.26297018,-0.49531707,0.4479111,0.81601304,-0.030749978,-0.46113652,-0.59754497,-0.27045003,0.10136445,2.5203176,-0.03186344,0.25373808,0.26805058,1.0727593,0.64214724,-0.058925446,-1.775823,-0.071553476,-0.073618166,-0.7199177
6168,-0.87384814,0.3118039,0.68659544,0.052613,0.88100654,0.22013986,-0.5661507,-0.031111455,0.56053996,1.950212,-0.19214156,0.77499944,0.5022805,0.22676773,-0.07760477,-0.86748207,-1.6442024,-1.1309777,0.5201923,-0.7147935
6169,-1.0614257,1.3489599,-0.957638,0.18077451,-0.7320605,0.2624506,0.44248572,0.31965902,0.03324232,0.95504606,-0.07297563,0.690393,0.6794059,-0.5385159,0.04857516,1.0107284,-1.9303461,-0.6067677,-0.38814986,-0.48434344
6170,-0.7284492,0.32358527,1.4846923,0.18028164,-0.5227779,-0.5303215,-0.47662556,1.3003718,-0.77649057,1.876277,-0.8672514,0.37816653,0.101212434,0.17949413,-0.05293758,0.11240135,-0.9921464,0.1523362,-0.14010751,0.18228535
6171,-0.06101888,0.6834085,0.95452374,0.7120973,-0.33966476,-0.51178837,0.09630468,1.6198587,-0.9834319,1.4614005,-0.42931038,0.11264155,0.3560153,0.32154912,-0.013528493,-0.0011510364,-1.1826712,0.32942575,0.87296605,0.07161838
6172,-0.8457469,1.4579283,-1.7865319,0.07891555,-0.5611062,0.501486,0.61432827,0.43637642,0.85923994,-0.48391098,-0.10405391,-0.1477373,-0.022767233,-0.88285077,-0.44113693,0.580906,0.6834358,-0.59975624,0.79596883,0.37174332
6173,-0.59919554,1.0666952,0.69260067,-0.23675315,0.8799058,-0.044315476,-0.124681786,0.25266913,-0.46195185,2.8407137,-0.18585552,-0.018065244,0.7218871,-0.32662913,-0.28260353,0.16164199,0.016422603,-0.02979637,-0.67083204,0.9050353
6174,0.27676618,0.3606209,-0.39853382,1.8607088,0.32113412,3.1019652,-0.08026889,-0.6790085,0.71897286,0.7093536,-0.052324176,-0.12716462,0.40870252,-0.23210329,-0.24461755,-0.56174994,0.9592086,-0.06460262,-0.3820558,-2.984643
6175,-0.5370396,-0.68488955,-3.1007144,-0.078571886,0.2988559,2.586857,-0.55082685,0.27913216,1.0725938,0.5605772,-1.1153395,1.6643603,-0.06751191,0.47832167,0.08979499,1.3129768,1.4726909,-1.0691949,-0.09527736,-1.0261917
6176,0.69851696,-0.34837675,0.34680054,-0.15911023,0.8793349,-2.2282534,-1.1222347,-0.049233668,-0.677031,-0.14252369,-0.833021,-0.17837021,-0.8538155,0.14359148,-0.5523513,-0.9073045,0.021456664,-1.0342339,0.045474086,-0.3263701
6177,0.2590807,1.4797168,-0.84299296,0.664291,-0.38764152,0.6196371,3.7442813,-0.14688618,0.69080526,-0.060559854,-0.19005296,-1.3147979,0.3665186,0.009151307,-0.09795555,-0.57187855,-0.7277739,-1.1510202,0.63628346,-0.29860008
6178,-0.22235371,-0.34167382,-0.34930727,-0.41722947,0.38969234,-0.2211253,2.5617728,0.089897044,0.08886562,-0.42771724,-0.29034904,1.1960222,0.88731873,-0.4601736,-0.2723054,-0.7240956,0.66521317,0.6146223,-0.75408024,-0.81256485
6179,-0.6449129,-0.6989026,0.8765404,2.034873,-0.012916077,-0.3730251,-0.20592946,0.26889867,0.29237843,-0.545055,-1.6794497,-4.482383,0.13644706,-0.62640613,-0.5724817,0.2405169,0.4611241,0.3347355,0.7451558,0.250211
6180,2.197455,1.3944098,1.1442858,-2.3597558,-0.08119108,0.11565161,0.5191533,0.95281935,0.6412667,0.22206232,-0.041715313,-0.27032515,-0.44254515,-0.65417635,-0.18752235,-1.2476838,-2.0575187,0.10182036,-0.53794694,1.0351623
6181,-0.73809075,0.2824098,0.24482349,0.10680476,0.701412,-1.0444958,-0.7602156,0.87573785,0.11819591,0.4263047,-0.9212612,0.091652945,-0.21562424,-0.52608633,-0.48639056,-0.025001274,-2.6897993,-0.5185828,-0.36836627,-0.3875965
6182,0.68030995,0.33576208,0.6585932,-3.0561278,-0.17487282,0.25478548,-0.036266617,-0.79587257,1.2676084,0.4229051,0.63998157,-0.7014833,0.70386124,-0.0590067,-0.20613693,0.4123806,0.50650686,-1.2081906,3.3458402,-0.45685482
6183,1.8943019,0.81644344,0.23485965,0.83649325,0.11129133,-0.09661749,0.91669905,0.7978418,0.81402266,-0.13084888,-0.41229984,0.9236701,-0.85074943,0.029382609,0.12484059,1.484671,-0.23554152,2.0977094,0.56448275,0.13056776
6184,-1.2026184,-0.1685108,0.3956868,-1.176357,0.37436065,1.9155049,-0.6792206,-0.0378035,-0.009917009,-1.0310161,-1.3353736,0.7725772,0.06101394,-0.40617174,-0.025279753,-0.660052,0.8790088,0.85710084,1.2640425,-3.4398189
